6/7/2014,Briscoe Quad,2,5334.782337,35,-0.126089562,-1.668068273,0,0,1,0,,,
6/8/2014,Briscoe Quad,2,5385.804824,53,-0.418217535,0.512288974,0,0,1,0,,,
6/9/2014,Briscoe Quad,2,5670.249454,53,-0.414280501,-0.064039374,0,0,1,0,,,
6/10/2014,Briscoe Quad,2,5712.160186,53,-0.459950103,2.1290685,0,0,1,0,,,
6/11/2014,Briscoe Quad,2,5730.122158,185,-0.13947548,1.586529314,0,0,1,0,,,
6/12/2014,Briscoe Quad,2,5793.674294,185,0.141628797,0.206911453,0,0,1,0,,,
6/13/2014,Briscoe Quad,2,5875.168055,235,-0.497745636,-1.440469578,0,0,1,0,,,
6/14/2014,Briscoe Quad,2,5530.926122,216,-1.138694883,-2.135378759,0,0,1,0,,,
6/15/2014,Briscoe Quad,2,5335.404948,85,-0.122939934,-0.9062183,0,0,1,0,,,
6/16/2014,Briscoe Quad,2,5203.849426,35,0.979429777,0.600268301,0,0,1,0,,,
6/17/2014,Briscoe Quad,2,5298.641213,35,1.363684363,-0.086352972,0,0,1,0,,,
6/18/2014,Briscoe Quad,2,5578.330619,7,1.509354646,0.058366646,0,0,1,0,,,
6/19/2014,Briscoe Quad,2,5816.479492,7,1.564473131,0.020752296,0,0,1,0,,,
6/20/2014,Briscoe Quad,2,5735.89867,7,1.257384426,0.600268301,0,0,1,0,,,
6/21/2014,Briscoe Quad,2,5549.28494,11,1.17155707,-0.243185686,0,0,1,0,,,
6/22/2014,Briscoe Quad,2,5603.106831,45,1.343999189,-0.520511827,0,0,1,0,,,
6/23/2014,Briscoe Quad,2,5604.304051,118,1.300691808,0.183960324,0,0,1,0,,,
6/24/2014,Briscoe Quad,2,5548.221898,146,0.62667147,1.328966645,0,0,1,0,,,
6/25/2014,Briscoe Quad,2,5613.209205,186,0.970768301,-0.243185686,0,0,1,0,,,
6/26/2014,Briscoe Quad,2,5864.320048,456,1.013288276,-0.591277808,0,0,1,0,,,
6/27/2014,Briscoe Quad,2,5970.948942,464,1.047934181,0.004176481,0,0,1,0,,,
6/28/2014,Briscoe Quad,2,5857.493663,536,0.859743923,1.161933429,0,0,1,0,,,
6/29/2014,Briscoe Quad,2,5801.642159,532,0.725097337,1.249912756,0,0,1,0,,,
6/30/2014,Briscoe Quad,2,5899.668385,107,1.100690446,1.118581296,0,0,1,0,,,
7/1/2014,Briscoe Quad,2,5685.285572,107,1.088091935,0.131045221,0,0,1,0,,,
7/2/2014,Briscoe Quad,2,5705.978474,107,0.405410121,0.027765141,0,0,1,0,,,
7/3/2014,Briscoe Quad,2,5597.995282,108,-0.805621748,0.071754805,0,0,1,0,,,
7/4/2014,Briscoe Quad,2,5584.758304,108,-0.516643402,-0.816963909,0,0,1,0,,,
7/5/2014,Briscoe Quad,2,5635.396104,124,-0.380422002,-1.203945444,0,0,1,0,,,
7/6/2014,Briscoe Quad,2,5675.25648,84,0.542418928,-0.526887141,0,0,1,0,,,
7/7/2014,Briscoe Quad,2,5836.210549,106,0.621947028,1.023589124,0,0,1,0,,,
7/8/2014,Briscoe Quad,2,5922.172975,342,0.736908441,0.406458768,0,0,1,0,,,
7/9/2014,Briscoe Quad,2,5876.924942,343,0.267613907,-0.309488948,0,0,1,0,,,
7/10/2014,Briscoe Quad,2,5845.319781,343,-0.011128149,-0.807400939,0,0,1,0,,,
7/11/2014,Briscoe Quad,2,5836.772599,83,0.109345112,-0.981447,0,0,1,0,,,
7/12/2014,Briscoe Quad,2,5555.68182,84,0.602261855,0.780052145,0,0,1,0,,,
7/13/2014,Briscoe Quad,2,5674.694223,239,1.595969409,0.227312457,0,0,1,0,,,
7/14/2014,Briscoe Quad,2,6353.365551,488,0.754231394,0.48678772,0,0,1,0,,,
7/15/2014,Briscoe Quad,2,6302.483652,488,-0.979638681,0.134232878,0,0,1,0,,,
7/16/2014,Briscoe Quad,2,6152.955677,488,-1.061529003,-0.489910322,0,0,1,0,,,
7/17/2014,Briscoe Quad,2,6060.76788,488,-0.862315048,-0.607216092,0,0,1,0,,,
