79,7,0
80,7,0
81,7,0
82,7,0
83,7,0
84,7,0
85,7,0
86,7,0
87,7,0
88,7,0
89,7,0
90,7,0
91,7,0
92,7,0
93,7,0
94,7,0
95,7,0
96,7,0
97,7,0
0,8,5
1,8,5
2,8,5
3,8,5
4,8,5
5,8,9
6,8,20
7,8,52
8,8,59
9,8,53
10,8,53
11,8,53
12,8,52
13,8,49
14,8,42
15,8,5
16,8,5
17,8,5
18,8,7
19,8,7
20,8,7
21,8,66
22,8,70
23,8,70
24,8,81
25,8,84
26,8,82
27,8,63
28,8,124
29,8,126
30,8,122
31,8,116
32,8,116
33,8,116
34,8,126
35,8,134
36,8,157
37,8,210
38,8,221
39,8,222
40,8,223
41,8,200
42,8,187
43,8,141
44,8,135
45,8,134
46,8,147
47,8,148
48,8,134
49,8,133
50,8,133
51,8,135
52,8,135
53,8,134
54,8,133
55,8,134
56,8,125
57,8,129
58,8,129
59,8,128
60,8,126
61,8,168
62,8,155
63,8,183
64,8,224
65,8,225
66,8,222
67,8,223
68,8,208
69,8,183
70,8,106
71,8,106
72,8,106
73,8,106
74,8,106
75,8,106
76,8,106
77,8,117
78,8,117
79,8,117
80,8,117
81,8,117
82,8,106
83,8,106
84,8,4
85,8,4
86,8,4
87,8,4
88,8,4
89,8,4
90,8,4
91,8,0
92,8,0
93,8,0
94,8,0
95,8,0
96,8,0
97,8,0
